image_id,patch_id,x,y,patch_index,psnr_input,psnr_hypir,gain,label
case1,case1_y1024_x3584,3584,1024,276,31.16950507143998,29.671103830277126,-1.4984012411628527,BAD
case1,case1_y1024_x3712,3712,1024,277,38.140051217548404,36.170558722764916,-1.9694924947834878,BAD
case1,case1_y1024_x3840,3840,1024,278,32.877233159612715,30.342662730961734,-2.53457042865098,BAD
case1,case1_y1152_x0000,0,1152,279,26.917519305558457,26.221262602183415,-0.6962567033750418,BAD
case1,case1_y1152_x0128,128,1152,280,26.541620482726852,25.81820633754452,-0.7234141451823319,BAD
case1,case1_y1152_x0256,256,1152,281,27.559796946938423,26.346582986029127,-1.2132139609092967,BAD
case1,case1_y1152_x0384,384,1152,282,32.28637104975795,30.08676547024099,-2.1996055795169625,BAD
case1,case1_y1152_x0512,512,1152,283,28.66239412149641,26.817047507379232,-1.845346614117176,BAD
case1,case1_y1152_x0640,640,1152,284,25.962483946420445,24.28452583830671,-1.6779581081137351,BAD
case1,case1_y1152_x0768,768,1152,285,25.859259932064198,24.665881661673346,-1.193378270390852,BAD
case1,case1_y1152_x0896,896,1152,286,26.016041961443335,24.974924470474175,-1.0411174909691603,BAD
case1,case1_y1152_x1024,1024,1152,287,26.98612736826007,25.551974769769345,-1.4341525984907264,BAD
case1,case1_y1152_x1152,1152,1152,288,27.500284049734507,25.838662603338246,-1.6616214463962606,BAD
case1,case1_y1152_x1280,1280,1152,289,27.529747268555628,24.95813312244635,-2.5716141461092796,BAD
case1,case1_y1152_x1408,1408,1152,290,27.263091568611788,23.735864847887427,-3.527226720724361,BAD
case1,case1_y1152_x1536,1536,1152,291,27.296913119621507,24.680145843617133,-2.6167672760043743,BAD
case1,case1_y1152_x1664,1664,1152,292,27.53162148318956,26.433468275952347,-1.098153207237214,BAD
case1,case1_y1152_x1792,1792,1152,293,26.573704327542384,25.18795619330222,-1.3857481342401634,BAD
case1,case1_y1152_x1920,1920,1152,294,27.81862605615647,26.45405190711785,-1.3645741490386207,BAD
case1,case1_y1152_x2048,2048,1152,295,33.13395640978578,31.737314351120553,-1.396642058665229,BAD
case1,case1_y1152_x2176,2176,1152,296,28.616178402176963,26.419002967744145,-2.1971754344328183,BAD
case1,case1_y1152_x2304,2304,1152,297,26.8083728428658,25.271670669613705,-1.5367021732520953,BAD
case1,case1_y1152_x2432,2432,1152,298,27.074896223750613,26.890968348947904,-0.1839278748027091,BAD
case1,case1_y1152_x2560,2560,1152,299,26.715060117784418,26.01155712986721,-0.7035029879172079,BAD
case1,case1_y1152_x2688,2688,1152,300,27.144011879155755,25.544669484595524,-1.5993423945602316,BAD
case1,case1_y1152_x2816,2816,1152,301,26.379072218162776,21.967500627191004,-4.411571590971771,BAD
case1,case1_y1152_x2944,2944,1152,302,26.395076413519064,20.73145274775004,-5.663623665769023,BAD
case1,case1_y1152_x3072,3072,1152,303,27.285915765187575,23.15525949098317,-4.130656274204405,BAD
case1,case1_y1152_x3200,3200,1152,304,26.532009724293758,25.1867929759918,-1.345216748301958,BAD
case1,case1_y1152_x3328,3328,1152,305,25.75719325325742,24.194741354279046,-1.5624518989783738,BAD
case1,case1_y1152_x3456,3456,1152,306,25.305229376427683,23.537651697359493,-1.7675776790681894,BAD
case1,case1_y1152_x3584,3584,1152,307,27.23031171686477,25.45544298954789,-1.7748687273168784,BAD
case1,case1_y1152_x3712,3712,1152,308,32.353808304886904,30.596402479396648,-1.757405825490256,BAD
case1,case1_y1152_x3840,3840,1152,309,28.90810166387592,26.90748983107362,-2.000611832802303,BAD
case1,case1_y1280_x0000,0,1280,310,26.88834130799122,26.271256696016906,-0.6170846119743132,BAD
case1,case1_y1280_x0128,128,1280,311,26.59271015023025,25.91885599446247,-0.6738541557677813,BAD
case1,case1_y1280_x0256,256,1280,312,27.658402435168234,26.510294966776794,-1.1481074683914407,BAD
case1,case1_y1280_x0384,384,1280,313,32.300404747912914,30.253918240553407,-2.046486507359507,BAD
case1,case1_y1280_x0512,512,1280,314,28.883784533448356,27.184628309295036,-1.6991562241533202,BAD
case1,case1_y1280_x0640,640,1280,315,26.220829296229272,24.645537099328987,-1.5752921969002855,BAD
case1,case1_y1280_x0768,768,1280,316,26.175633464958366,25.069042453613722,-1.1065910113446442,BAD
case1,case1_y1280_x0896,896,1280,317,26.495447325478576,25.528704631315385,-0.9667426941631909,BAD
case1,case1_y1280_x1024,1024,1280,318,27.64312958161295,26.221265021418475,-1.421864560194475,BAD
case1,case1_y1280_x1152,1152,1280,319,28.6881248554476,27.00091058655852,-1.6872142688890825,BAD
case1,case1_y1280_x1280,1280,1280,320,28.653673657093414,25.979809306404608,-2.673864350688806,BAD
case1,case1_y1280_x1408,1408,1280,321,27.98403541308985,24.48289702465944,-3.501138388430409,BAD
case1,case1_y1280_x1536,1536,1280,322,28.272192523430064,25.61611908979128,-2.6560734336387846,BAD
case1,case1_y1280_x1664,1664,1280,323,28.658767633624226,27.620069549864994,-1.0386980837592326,BAD
case1,case1_y1280_x1792,1792,1280,324,27.78959407432549,26.434400695132343,-1.355193379193146,BAD
case1,case1_y1280_x1920,1920,1280,325,28.88813723778306,27.537470760690894,-1.3506664770921653,BAD
case1,case1_y1280_x2048,2048,1280,326,33.510540040296576,32.09139233079967,-1.4191477094969045,BAD
case1,case1_y1280_x2176,2176,1280,327,29.722256804476874,27.669538940127197,-2.0527178643496775,BAD
case1,case1_y1280_x2304,2304,1280,328,28.113363779481947,26.582956714525746,-1.5304070649562007,BAD
case1,case1_y1280_x2432,2432,1280,329,28.653046329356822,28.36300996974947,-0.2900363596073525,BAD
case1,case1_y1280_x2560,2560,1280,330,28.17814572638081,27.506506956169098,-0.671638770211711,BAD
case1,case1_y1280_x2688,2688,1280,331,28.46844525712377,26.829180723783992,-1.6392645333397766,BAD
case1,case1_y1280_x2816,2816,1280,332,28.173225095531404,23.8977830023628,-4.2754420931686035,BAD
case1,case1_y1280_x2944,2944,1280,333,28.259272175242675,22.71245698132695,-5.546815193915723,BAD
case1,case1_y1280_x3072,3072,1280,334,29.025041590475162,24.867561803661133,-4.157479786814029,BAD
case1,case1_y1280_x3200,3200,1280,335,28.432687647439053,26.899730213703904,-1.5329574337351488,BAD
case1,case1_y1280_x3328,3328,1280,336,27.584563435820133,26.033790448157994,-1.550772987662139,BAD
case1,case1_y1280_x3456,3456,1280,337,27.366161938397422,25.51903037762857,-1.847131560768851,BAD
case1,case1_y1280_x3584,3584,1280,338,29.341349485170767,27.27625071177942,-2.065098773391348,BAD
case1,case1_y1280_x3712,3712,1280,339,33.325104019415775,31.286779798100678,-2.038324221315097,BAD
case1,case1_y1280_x3840,3840,1280,340,30.926343270600416,29.11668038772578,-1.8096628828746368,BAD
case1,case1_y1408_x0000,0,1408,341,33.226554103296024,32.447355571426726,-0.779198531869298,BAD
case1,case1_y1408_x0128,128,1408,342,37.67572706544391,36.29259718981487,-1.383129875629038,BAD
case1,case1_y1408_x0256,256,1408,343,41.20712879452051,38.82252343421505,-2.384605360305457,BAD
case1,case1_y1408_x0384,384,1408,344,42.77006690604065,39.3246352471088,-3.445431658931845,BAD
case1,case1_y1408_x0512,512,1408,345,42.43839650867546,39.06187545601179,-3.3765210526636693,BAD
case1,case1_y1408_x0640,640,1408,346,42.52013641905069,39.050886238057984,-3.4692501809927023,BAD
case1,case1_y1408_x0768,768,1408,347,42.2276755568991,39.09538329578873,-3.132292261110372,BAD
case1,case1_y1408_x0896,896,1408,348,41.658474253086,38.61398424201879,-3.044490011067211,BAD
case1,case1_y1408_x1024,1024,1408,349,41.61467112474143,38.320457740656344,-3.294213384085083,BAD
case1,case1_y1408_x1152,1152,1408,350,42.138387088607416,38.48226734226683,-3.656119746340586,BAD
case1,case1_y1408_x1280,1280,1408,351,44.35136610528772,39.17470371142656,-5.176662393861157,BAD
case1,case1_y1408_x1408,1408,1408,352,46.5606759900944,40.06742407670177,-6.493251913392633,BAD
case1,case1_y1408_x1536,1536,1408,353,45.3641421391772,39.62623817811063,-5.737903961066564,BAD
case1,case1_y1408_x1664,1664,1408,354,44.12795502340234,39.095540521588156,-5.032414501814188,BAD
case1,case1_y1408_x1792,1792,1408,355,43.892532174117974,39.34101964794794,-4.551512526170036,BAD
case1,case1_y1408_x1920,1920,1408,356,44.123484148822925,39.73518017681983,-4.388303972003094,BAD
case1,case1_y1408_x2048,2048,1408,357,44.5262635411183,39.838953959536354,-4.6873095815819426,BAD
case1,case1_y1408_x2176,2176,1408,358,44.383711250377765,39.80216669077897,-4.581544559598797,BAD
case1,case1_y1408_x2304,2304,1408,359,45.1142017143674,40.32215460748218,-4.792047106885214,BAD
case1,case1_y1408_x2432,2432,1408,360,44.68187297394727,41.251120844906566,-3.4307521290407053,BAD
case1,case1_y1408_x2560,2560,1408,361,44.26227275387787,41.687350876812516,-2.574921877065357,BAD
case1,case1_y1408_x2688,2688,1408,362,46.153338621023806,41.53071153769445,-4.6226270833293555,BAD
case1,case1_y1408_x2816,2816,1408,363,44.49002440335855,39.886020880491145,-4.604003522867401,BAD
case1,case1_y1408_x2944,2944,1408,364,43.2473311494485,39.095824645802665,-4.151506503645834,BAD
case1,case1_y1408_x3072,3072,1408,365,44.535655530457056,39.69917551778003,-4.836480012677029,BAD
case1,case1_y1408_x3200,3200,1408,366,43.69472995575107,40.03628400878974,-3.6584459469613293,BAD
case1,case1_y1408_x3328,3328,1408,367,42.76469600487799,40.108440002240464,-2.6562560026375266,BAD
case1,case1_y1408_x3456,3456,1408,368,44.088125699940036,40.088407091941285,-3.9997186079987515,BAD
case1,case1_y1408_x3584,3584,1408,369,46.34794555606688,39.06384113699107,-7.28410441907581,BAD
case1,case1_y1408_x3712,3712,1408,370,45.69479713634426,37.98704627687543,-7.707750859468831,BAD
case1,case1_y1408_x3840,3840,1408,371,44.969911119678585,38.04128547623443,-6.928625643444157,BAD
case1,case1_y1536_x0000,0,1536,372,28.87401185010632,28.08434394829201,-0.7896679018143118,BAD
case1,case1_y1536_x0128,128,1536,373,34.59351301082106,33.416585808704454,-1.1769272021166088,BAD
case1,case1_y1536_x0256,256,1536,374,46.79232765973378,39.417552650100646,-7.374775009633133,BAD
case1,case1_y1536_x0384,384,1536,375,43.37404680817325,38.047108026009965,-5.326938782163282,BAD
case1,case1_y1536_x0512,512,1536,376,41.97398909013506,37.407278804888065,-4.566710285246998,BAD
case1,case1_y1536_x0640,640,1536,377,42.73036015149827,37.41484748537062,-5.3155126661276455,BAD
case1,case1_y1536_x0768,768,1536,378,43.35199896168467,37.48674513276701,-5.865253828917659,BAD
case1,case1_y1536_x0896,896,1536,379,43.43909982915634,37.56245891158872,-5.87664091756762,BAD
case1,case1_y1536_x1024,1024,1536,380,44.51350988201931,37.90027777409851,-6.613232107920794,BAD
case1,case1_y1536_x1152,1152,1536,381,43.33144490023324,37.446232057076635,-5.8852128431566015,BAD
case1,case1_y1536_x1280,1280,1536,382,43.27321745004541,37.31890872295461,-5.9543087270907975,BAD
case1,case1_y1536_x1408,1408,1536,383,48.086913682902015,38.51362718833707,-9.573286494564947,BAD
case1,case1_y1536_x1536,1536,1536,384,46.844940171638285,38.32357634162102,-8.521363830017265,BAD
case1,case1_y1536_x1664,1664,1536,385,46.3963313097979,38.16316106220218,-8.233170247595723,BAD
case1,case1_y1536_x1792,1792,1536,386,47.08642529683827,38.53333119881442,-8.553094098023848,BAD
case1,case1_y1536_x1920,1920,1536,387,45.40240518390306,38.33464222962417,-7.067762954278891,BAD
case1,case1_y1536_x2048,2048,1536,388,45.52736655206858,38.28469550904505,-7.2426710430235275,BAD
case1,case1_y1536_x2176,2176,1536,389,47.461316778677414,38.55229735271792,-8.909019425959492,BAD
case1,case1_y1536_x2304,2304,1536,390,47.49528370387313,38.535728662536506,-8.959555041336621,BAD
case1,case1_y1536_x2432,2432,1536,391,45.814034495846975,38.58897496795215,-7.225059527894828,BAD
case1,case1_y1536_x2560,2560,1536,392,45.669607603661326,38.88495139769631,-6.784656205965014,BAD
case1,case1_y1536_x2688,2688,1536,393,48.02589735531666,38.848209839456594,-9.177687515860065,BAD
case1,case1_y1536_x2816,2816,1536,394,44.671273282223815,38.06266077517733,-6.608612507046487,BAD
case1,case1_y1536_x2944,2944,1536,395,42.81897932238769,37.70681967907213,-5.112159643315557,BAD
case1,case1_y1536_x3072,3072,1536,396,44.53652439939263,38.04949213141683,-6.487032267975806,BAD
case1,case1_y1536_x3200,3200,1536,397,46.73564844592127,38.50099929360758,-8.234649152313693,BAD
case1,case1_y1536_x3328,3328,1536,398,46.16162640516907,38.77100547672537,-7.3906209284437026,BAD
case1,case1_y1536_x3456,3456,1536,399,44.92779497889814,38.51865048358263,-6.409144495315509,BAD
case1,case1_y1536_x3584,3584,1536,400,45.067177334231445,38.00055395744704,-7.066623376784406,BAD
case1,case1_y1536_x3712,3712,1536,401,44.56552829871335,37.69240256098583,-6.87312573772752,BAD
case1,case1_y1536_x3840,3840,1536,402,45.177188804243684,37.847255964828285,-7.329932839415399,BAD
case1,case1_y1664_x0000,0,1664,403,29.97461617437702,29.054132270578243,-0.9204839037987753,BAD
case1,case1_y1664_x0128,128,1664,404,35.06692423208499,33.779497272775274,-1.2874269593097196,BAD
case1,case1_y1664_x0256,256,1664,405,43.299389682332986,37.74498081902241,-5.554408863310577,BAD
case1,case1_y1664_x0384,384,1664,406,40.94999900251526,36.07884992505268,-4.871149077462583,BAD
case1,case1_y1664_x0512,512,1664,407,40.57719910502489,35.745135420487124,-4.832063684537765,BAD
case1,case1_y1664_x0640,640,1664,408,41.313779769091,35.932613670459254,-5.381166098631745,BAD
case1,case1_y1664_x0768,768,1664,409,41.828626494331075,36.022990468255294,-5.805636026075781,BAD
case1,case1_y1664_x0896,896,1664,410,42.60520786017641,36.3992436631103,-6.205964197066109,BAD
case1,case1_y1664_x1024,1024,1664,411,44.098483071141715,36.73343662127878,-7.3650464498629375,BAD
case1,case1_y1664_x1152,1152,1664,412,42.63237591588378,36.16593781525893,-6.466438100624849,BAD
case1,case1_y1664_x1280,1280,1664,413,42.799182521704424,36.17237075157618,-6.626811770128242,BAD
case1,case1_y1664_x1408,1408,1664,414,46.99254947770527,37.02082822533399,-9.971721252371275,BAD
case1,case1_y1664_x1536,1536,1664,415,47.55619988178889,37.42680191931718,-10.129397962471714,BAD
case1,case1_y1664_x1664,1664,1664,416,47.147377883713006,37.555621299663954,-9.591756584049051,BAD
case1,case1_y1664_x1792,1792,1664,417,47.705301307661486,37.609450421145596,-10.09585088651589,BAD
case1,case1_y1664_x1920,1920,1664,418,46.68918303445133,37.471532129686345,-9.217650904764987,BAD
case1,case1_y1664_x2048,2048,1664,419,47.030669314591535,37.34864202804396,-9.682027286547573,BAD
case1,case1_y1664_x2176,2176,1664,420,47.86134398101293,37.35700921209384,-10.504334768919087,BAD
case1,case1_y1664_x2304,2304,1664,421,45.42159876333399,37.07858559623524,-8.343013167098746,BAD
case1,case1_y1664_x2432,2432,1664,422,46.06880407552111,36.852225728619466,-9.216578346901642,BAD
case1,case1_y1664_x2560,2560,1664,423,48.6697174631189,36.88228775527246,-11.787429707846442,BAD
case1,case1_y1664_x2688,2688,1664,424,49.00784596477908,37.05292896989058,-11.9549169948885,BAD
case1,case1_y1664_x2816,2816,1664,425,45.975435677941746,36.89601974518611,-9.079415932755637,BAD
case1,case1_y1664_x2944,2944,1664,426,45.09482353269525,36.95498374023097,-8.13983979246428,BAD
case1,case1_y1664_x3072,3072,1664,427,46.27728541857766,37.21408717133764,-9.063198247240024,BAD
case1,case1_y1664_x3200,3200,1664,428,46.74644343759479,37.20417180868925,-9.542271628905539,BAD
case1,case1_y1664_x3328,3328,1664,429,47.485924377817994,37.40323411106649,-10.082690266751506,BAD
case1,case1_y1664_x3456,3456,1664,430,46.42417103319609,37.482254777713315,-8.941916255482774,BAD
case1,case1_y1664_x3584,3584,1664,431,45.39163493465953,37.32404766425373,-8.067587270405795,BAD
case1,case1_y1664_x3712,3712,1664,432,44.188699842504306,37.182023673298026,-7.00667616920628,BAD
case1,case1_y1664_x3840,3840,1664,433,45.508570323150806,37.378736346025654,-8.129833977125152,BAD
case1,case1_y1792_x0000,0,1792,434,42.96047860916354,38.502382667916564,-4.458095941246974,BAD
case1,case1_y1792_x0128,128,1792,435,43.96041310816184,38.53321972107773,-5.42719338708411,BAD
case1,case1_y1792_x0256,256,1792,436,43.32669239105105,37.26946479821491,-6.057227592836135,BAD
case1,case1_y1792_x0384,384,1792,437,41.493937530692754,35.9140593127926,-5.579878217900152,BAD
case1,case1_y1792_x0512,512,1792,438,41.88351817297726,35.699740298722695,-6.183777874254567,BAD
case1,case1_y1792_x0640,640,1792,439,43.45288263933176,35.853584035397745,-7.599298603934017,BAD
case1,case1_y1792_x0768,768,1792,440,43.29623196613497,35.82749438686494,-7.468737579270027,BAD
case1,case1_y1792_x0896,896,1792,441,43.76339438683761,36.21026830214613,-7.553126084691478,BAD
case1,case1_y1792_x1024,1024,1792,442,43.67436826064031,36.13088975385403,-7.543478506786279,BAD
case1,case1_y1792_x1152,1152,1792,443,42.38488091374968,35.64496459924407,-6.739916314505614,BAD
case1,case1_y1792_x1280,1280,1792,444,43.49720029192265,35.980800567492736,-7.516399724429917,BAD
case1,case1_y1792_x1408,1408,1792,445,47.13991626117574,36.664931093784745,-10.474985167390997,BAD
case1,case1_y1792_x1536,1536,1792,446,47.56833107458717,37.02853855583005,-10.539792518757118,BAD
case1,case1_y1792_x1664,1664,1792,447,46.99511669727567,37.04056368793276,-9.95455300934291,BAD
case1,case1_y1792_x1792,1792,1792,448,47.33155340659379,37.015989510089135,-10.315563896504656,BAD
case1,case1_y1792_x1920,1920,1792,449,46.51906788513513,36.97922264952468,-9.53984523561045,BAD
case1,case1_y1792_x2048,2048,1792,450,47.40665989461212,36.94427862936908,-10.462381265243039,BAD
case1,case1_y1792_x2176,2176,1792,451,48.01781905878407,36.95520448146789,-11.062614577316182,BAD
case1,case1_y1792_x2304,2304,1792,452,45.76269236684603,36.76013370821546,-9.00255865863057,BAD
case1,case1_y1792_x2432,2432,1792,453,46.483791775964136,36.546269437609766,-9.93752233835437,BAD
case1,case1_y1792_x2560,2560,1792,454,48.220793844873036,36.60236808578067,-11.618425759092368,BAD
case1,case1_y1792_x2688,2688,1792,455,48.229462400284035,36.84223688908211,-11.387225511201926,BAD
case1,case1_y1792_x2816,2816,1792,456,48.417244880538284,36.98608035797114,-11.431164522567144,BAD
case1,case1_y1792_x2944,2944,1792,457,48.3737879534193,37.12390829335206,-11.249879660067243,BAD
case1,case1_y1792_x3072,3072,1792,458,48.35986409775291,37.05449930576931,-11.3053647919836,BAD
case1,case1_y1792_x3200,3200,1792,459,47.69258228020233,36.98061569886258,-10.711966581339752,BAD
case1,case1_y1792_x3328,3328,1792,460,48.091880387175834,37.162182402321406,-10.929697984854428,BAD
case1,case1_y1792_x3456,3456,1792,461,48.39871489174602,37.14418576714757,-11.254529124598449,BAD
case1,case1_y1792_x3584,3584,1792,462,46.73483149317412,36.97695439289304,-9.757877100281078,BAD
case1,case1_y1792_x3712,3712,1792,463,45.40852610317031,37.01870057830505,-8.389825524865259,BAD
